Ticker,YahooTicker,Nom,Zone,Sector,Industry,Country,Beta,MarketCapitalization,SharesOutstanding,AnneeFiscale,DateRapport,NetIncome,TotalRevenue,TotalEquity,TotalAssets,TotalDebt,EPS,EOD_Close_Price,ROE_calcule,ROA_calcule,DebtToEquity_calcule,PER_calcule,Dividendes_Annuels,Annual_Volume_Traded
KKR,KKR,KKR,USA,Financial Services,Asset Management,United States,1.997,71422072269.625,888918016.0,2023,2023-12-31,3732261000.0,14322870000.0,22858694000.0,317294194000.0,49387579000.0,4.24,80.34719848632812,0.16327533847734257,0.01176277748088892,0.6914890233590153,18.949810963756633,0.65,809824700
KKR,KKR,KKR,USA,Financial Services,Asset Management,United States,1.997,51193914780.22705,1122300032.0,2022,2022-12-31,-521664000.0,5565056000.0,18807767000.0,275346636000.0,44074997000.0,-0.79,45.615177154541016,-0.027736626043910476,-0.001894571902450989,0.8609421098037098,-57.740730575368374,0.61,846194800
KKR,KKR,KKR,USA,Financial Services,Asset Management,United States,1.997,42107858011.51758,585009024.0,2021,2021-12-31,4732406000.0,16105827000.0,17582164000.0,264285440000.0,39289776000.0,7.95,71.97813415527344,0.2691594732025023,0.01790641966504095,0.933074676685127,9.053853352864584,0.5700000000000001,679424100
KLAC,KLAC,KLAC,USA,Technology,Semiconductor Equipment & Materials,United States,1.437,110002055141.60156,134640000.0,2024,2024-06-30,2761896000.0,9812247000.0,3368328000.0,15433566000.0,6819643000.0,20.41,817.0087280273438,0.8199605264095421,0.1789538464409327,0.06199559627519074,40.02982498909083,6.05,246321100
KLAC,KLAC,KLAC,USA,Technology,Semiconductor Equipment & Materials,United States,1.437,65042345051.61719,137199008.0,2023,2023-06-30,3387277000.0,10496056000.0,2919753000.0,14072357000.0,6063132000.0,24.28,474.072998046875,1.160124503682332,0.24070431129625264,0.0932182256834119,19.525247036526977,5.3500000000000005,256459700
KLAC,KLAC,KLAC,USA,Technology,Semiconductor Equipment & Materials,United States,1.437,43903395333.984375,142686000.0,2022,2022-06-30,3321807000.0,9211883000.0,1401351000.0,12597088000.0,6774305000.0,22.07,307.6923828125,2.370431819008942,0.2636964193629512,0.15430025282705645,13.941657580992297,4.7,387001700
KLAC,KLAC,KLAC,USA,Technology,Semiconductor Equipment & Materials,United States,1.437,47360816765.25879,153282000.0,2021,2021-06-30,,,,,,13.49,308.97833251953125,,,,22.90425000144783,3.9000000000000004,298424800
KMB,KMB,KMB,USA,Consumer Defensive,Household & Personal Products,United States,0.26,41981112586.43262,333484992.0,2024,2024-12-31,2545000000.0,20058000000.0,840000000.0,16546000000.0,7574000000.0,7.58,125.88606262207031,3.0297619047619047,0.15381361054031187,0.180414465776873,16.607659976526428,4.88,533899700
KMB,KMB,KMB,USA,Consumer Defensive,Household & Personal Products,United States,0.26,38322815824.390625,337940992.0,2023,2023-12-31,1764000000.0,20431000000.0,915000000.0,17344000000.0,8114000000.0,5.22,113.40090942382812,1.9278688524590164,0.10170664206642066,0.21172765689195078,21.724312150158646,4.72,430238300
KMB,KMB,KMB,USA,Consumer Defensive,Household & Personal Products,United States,0.26,41310929285.94971,337492000.0,2022,2022-12-31,1934000000.0,20175000000.0,547000000.0,17970000000.0,8549000000.0,5.73,122.40565490722656,3.5356489945155394,0.10762381747356706,0.206942815079873,21.362243439306553,4.64,436732400
KMB,KMB,KMB,USA,Consumer Defensive,Household & Personal Products,United States,0.26,41462140767.00635,336716992.0,2021,2021-12-31,1814000000.0,19440000000.0,514000000.0,17837000000.0,8704000000.0,5.38,123.13646697998047,3.529182879377432,0.10169871615181925,0.209926449502729,22.887819141260312,4.56,520168900
KMI,KMI,KMI,USA,Energy,Oil & Gas Midstream,United States,0.667,58303395245.92871,2221639936.0,2024,2024-12-31,2613000000.0,15100000000.0,30531000000.0,71407000000.0,31669000000.0,1.17,26.243404388427734,0.08558514296944089,0.036593051101432635,0.5431759139655151,22.430260161049347,1.147,3447339200
KMI,KMI,KMI,USA,Energy,Oil & Gas Midstream,United States,0.667,35856817007.8125,2222769920.0,2023,2023-12-31,2391000000.0,15334000000.0,30306000000.0,71020000000.0,31895000000.0,1.06,16.131591796875,0.07889526826371016,0.03366657279639538,0.8895100753937725,15.218482827240566,1.1269999999999998,3273889700
KMI,KMI,KMI,USA,Energy,Oil & Gas Midstream,United States,0.667,34322440598.38867,2247739904.0,2022,2022-12-31,2548000000.0,19200000000.0,30742000000.0,70078000000.0,31568000000.0,1.12,15.269756317138672,0.08288335176631319,0.03635948514512401,0.9197481137597778,13.633710997445242,1.104,4300452900
KMI,KMI,KMI,USA,Energy,Oil & Gas Midstream,United States,0.667,28669496069.22754,2267429888.0,2021,2021-12-31,1784000000.0,16610000000.0,30823000000.0,70416000000.0,33210000000.0,0.78,12.644049644470215,0.05787885669792039,0.02533515110202227,1.158374040471748,16.210320057013096,1.073,3825199200
KO,KO,KO,USA,Consumer Defensive,Beverages - Non-Alcoholic,United States,0.393,260517505320.79688,4307800064.0,2024,2024-12-31,10631000000.0,47061000000.0,24856000000.0,100549000000.0,44522000000.0,2.47,60.475765228271484,0.4277035725780496,0.1057295447990532,0.17089830468465586,24.484115477032987,1.94,3511808600
KO,KO,KO,USA,Consumer Defensive,Beverages - Non-Alcoholic,United States,0.393,243769622737.5,4323409920.0,2023,2023-12-31,10714000000.0,45754000000.0,25941000000.0,97703000000.0,42064000000.0,2.48,56.38364791870117,0.41301414748853166,0.10965886410857395,0.17255636501228885,22.735341902702086,1.84,3438311400
KO,KO,KO,USA,Consumer Defensive,Beverages - Non-Alcoholic,United States,0.393,250262395345.5664,4350940160.0,2022,2022-12-31,9542000000.0,43004000000.0,24105000000.0,92763000000.0,39149000000.0,2.2,57.5191535949707,0.3958514830947936,0.10286428856332805,0.1564318120824442,26.145069815895774,1.76,4021898700
KO,KO,KO,USA,Consumer Defensive,Beverages - Non-Alcoholic,United States,0.393,226973368904.90234,4319419904.0,2021,2021-12-31,9771000000.0,38655000000.0,22999000000.0,94354000000.0,42761000000.0,2.26,52.54718780517578,0.42484455845906344,0.1035568179409458,0.1883965515704006,23.250968055387517,1.68,3980502300
KR,KR,KR,USA,Consumer Defensive,Grocery Stores,United States,0.577,31891961461.4834,721774976.0,2024,2024-01-31,2164000000.0,150039000000.0,11615000000.0,50505000000.0,19247000000.0,2.99,44.185462951660156,0.18631080499354283,0.042847242847242846,0.6035063106182733,14.777746806575301,1.22,1226730200
KR,KR,KR,USA,Consumer Defensive,Grocery Stores,United States,0.577,29879198574.878174,715822016.0,2023,2023-01-31,2244000000.0,148258000000.0,10042000000.0,49623000000.0,20412000000.0,3.1,41.7411003112793,0.22346146186018723,0.045220966084275435,0.6831508532214112,13.464871068154611,1.1,1260059300
KR,KR,KR,USA,Consumer Defensive,Grocery Stores,United States,0.577,29396894861.26709,735256000.0,2022,2022-01-31,1655000000.0,137888000000.0,9452000000.0,49086000000.0,20440000000.0,2.2,39.981849670410156,0.1750952179432924,0.033716334596422606,0.6953115319309264,18.173568032004614,0.94,1649112700
KR,KR,KR,USA,Consumer Defensive,Grocery Stores,United States,0.577,23063649901.292725,761347008.0,2021,2021-01-31,,,,,,,30.293216705322266,,,,,0.7799999999999999,2175165200
KVUE,KVUE,KVUE,USA,Consumer Defensive,Household & Personal Products,United States,0.558,39304262168.22949,1917260032.0,2024,2024-12-31,1030000000.0,15455000000.0,9668000000.0,25601000000.0,8719000000.0,0.54,20.500225067138672,0.10653702937525858,0.04023280340611695,0.2218334480540831,37.9633797539605,0.8099999999999999,4365347900
KVUE,KVUE,KVUE,USA,Consumer Defensive,Household & Personal Products,United States,0.558,38139383045.71973,1915000064.0,2023,2023-12-31,1664000000.0,15444000000.0,11211000000.0,27851000000.0,8427000000.0,0.9,19.916126251220703,0.14842565337614844,0.05974650820437327,0.2209527089071709,22.129029168023003,0.4,4134802200
L,L,L,USA,Financial Services,Insurance - Property & Casualty,United States,0.616,18292639474.32422,216576992.0,2024,2024-12-31,1414000000.0,17239000000.0,17066000000.0,81943000000.0,8944000000.0,6.41,84.4625244140625,0.08285479901558655,0.017255897392089624,0.4889398280960991,13.176680875828783,0.252,181779800
L,L,L,USA,Financial Services,Insurance - Property & Casualty,United States,0.616,15637492107.86377,223251008.0,2023,2023-12-31,1434000000.0,15678000000.0,15704000000.0,79197000000.0,9003000000.0,6.3,70.04444122314453,0.0913143148242486,0.01810674646766923,0.5757317054358466,11.118165273515006,0.252,202672400
L,L,L,USA,Financial Services,Insurance - Property & Casualty,United States,0.616,13773126749.884277,237427008.0,2022,2022-12-31,822000000.0,14050000000.0,14349000000.0,75567000000.0,9019000000.0,3.39,58.00994110107422,0.05728622203637884,0.010877764103378458,0.6548258913013908,17.112077020965845,0.252,216618300
L,L,L,USA,Financial Services,Insurance - Property & Casualty,United States,0.616,14499680227.965088,254608992.0,2021,2021-12-31,1562000000.0,13727000000.0,17846000000.0,81626000000.0,9079000000.0,6.02,56.948814392089844,0.08752661660876387,0.019136059588856492,0.6261517397114463,9.459935945529875,0.252,214251100
LDOS,LDOS,LDOS,USA,Technology,Information Technology Services,United States,0.589,19028285691.848755,133433000.0,2024,2024-12-31,1254000000.0,16662000000.0,4412000000.0,13104000000.0,5291000000.0,9.36,142.6055450439453,0.2842248413417951,0.09569597069597069,0.2780597309544566,15.235635154267662,1.54,241963500
LDOS,LDOS,LDOS,USA,Technology,Information Technology Services,United States,0.589,14544322835.57129,137506000.0,2023,2023-12-31,199000000.0,15438000000.0,4201000000.0,12695000000.0,5198000000.0,1.45,105.77227783203125,0.04736967388716972,0.015675462780622294,0.35739030677228684,72.94639850484914,1.46,214957300
LDOS,LDOS,LDOS,USA,Technology,Information Technology Services,United States,0.589,13802399770.584106,136690000.0,2022,2022-12-31,685000000.0,14396000000.0,4299000000.0,13071000000.0,5490000000.0,5.0,100.9759292602539,0.15933938125145383,0.052406089817152474,0.3977569184527154,20.19518585205078,1.44,214046300
LDOS,LDOS,LDOS,USA,Technology,Information Technology Services,United States,0.589,11858758599.674316,140339008.0,2021,2021-12-31,753000000.0,13737000000.0,4291000000.0,13261000000.0,5665000000.0,5.34,84.50080108642578,0.17548357026334188,0.056783048035593094,0.47770598856406277,15.824120053637786,1.4,196844000
LEN,LEN,LEN,USA,Consumer Cyclical,Residential Construction,United States,1.401,44412137205.200195,268984000.0,2024,2024-11-30,3932533000.0,35441452000.0,27870135000.0,41312781000.0,4189239000.0,14.31,165.11070251464844,0.1411020434597823,0.09518925874295414,0.09432644460779258,11.538134347634411,1.936108,548963888
LEN,LEN,LEN,USA,Consumer Cyclical,Residential Construction,United States,1.401,33813943500.149414,281294016.0,2023,2023-11-30,3938511000.0,34233366000.0,26580664000.0,39234303000.0,4984028000.0,13.73,120.20854187011719,0.14817203212079277,0.10038437537682267,0.14739564463925886,8.755174207583188,1.45208,559742621
LEN,LEN,LEN,USA,Consumer Cyclical,Residential Construction,United States,1.401,23186588868.408203,284744000.0,2022,2022-11-30,4614125000.0,33671010000.0,24100500000.0,37984295000.0,6199136000.0,15.74,81.42959594726562,0.19145349681541876,0.12147454625655156,0.26735868890340925,5.173417785722085,1.45208,692331996
LEN,LEN,LEN,USA,Consumer Cyclical,Residential Construction,United States,1.401,28933882296.877197,302591008.0,2021,2021-11-30,4430111000.0,27130676000.0,20816425000.0,33207778000.0,6378364000.0,14.28,95.62042999267578,0.21281805113029734,0.13340582438246848,0.22044618605116845,6.696108542904467,0.968056,618136045
LH,LH,LH,USA,Healthcare,Diagnostics & Research,United States,0.961,18969723132.75,83639296.0,2024,2024-12-31,746000000.0,13008900000.0,8052200000.0,18379000000.0,7272800000.0,8.89,226.803955078125,0.0926454881895631,0.04058980358017302,0.3833898865631824,25.512255914299775,2.88,163943900
LH,LH,LH,USA,Healthcare,Diagnostics & Research,United States,0.961,19274247093.200684,84900000.0,2023,2023-12-31,418000000.0,12161600000.0,7875000000.0,16725100000.0,5954200000.0,4.8,227.02293395996094,0.05307936507936508,0.024992376727194458,0.30891997862269,47.29644457499187,2.677114,187410150
LH,LH,LH,USA,Healthcare,Diagnostics & Research,United States,0.961,17439538333.129883,88600000.0,2022,2022-12-31,1279100000.0,11863900000.0,10096600000.0,20155100000.0,6246400000.0,14.05,196.8345184326172,0.12668621119980983,0.06346284563212289,0.35817461911441295,14.009574265666703,1.855671,231845400
LH,LH,LH,USA,Healthcare,Diagnostics & Research,United States,0.961,24678085519.40918,95700000.0,2021,2021-12-31,2377300000.0,13136100000.0,10273400000.0,20385400000.0,6342600000.0,24.6,257.8692321777344,0.23140343021784415,0.11661777546675561,0.2570134541033007,10.482489112916031,,197863586
LHX,LHX,LHX,USA,Industrials,Aerospace & Defense,United States,0.656,39133735730.651855,189668000.0,2024,2024-12-31,1502000000.0,21325000000.0,19514000000.0,42001000000.0,12236000000.0,7.91,206.3275604248047,0.07697038023982782,0.03576105330825457,0.3126714015809138,26.08439449112575,4.64,230408200
LHX,LHX,LHX,USA,Industrials,Aerospace & Defense,United States,0.656,38232820357.36084,189540000.0,2023,2023-12-31,1227000000.0,19419000000.0,18765000000.0,41687000000.0,13125000000.0,6.47,201.71372985839844,0.0653876898481215,0.029433636385443905,0.34329144115765153,31.176774321236234,4.56,299700700
LHX,LHX,LHX,USA,Industrials,Aerospace & Defense,United States,0.656,36967422685.796875,190403008.0,2022,2022-12-31,1062000000.0,17062000000.0,18523000000.0,33524000000.0,7045000000.0,5.54,194.153564453125,0.0573341251417157,0.03167879727956091,0.1905731989995271,35.04576975688177,4.48,306379200
LHX,LHX,LHX,USA,Industrials,Aerospace & Defense,United States,0.656,38519442599.197266,196224992.0,2021,2021-12-31,1846000000.0,17814000000.0,19213000000.0,34709000000.0,7829000000.0,9.17,196.30242919921875,0.09608077863946286,0.05318505286813219,0.20324800858263598,21.40702608497478,4.08,283221800
LII,LII,LII,USA,Industrials,Building Products & Equipment,United States,1.16,21555042640.838623,35623300.0,2024,2024-12-31,806900000.0,5341300000.0,850200000.0,3471800000.0,1488600000.0,22.67,605.0827026367188,0.949070806868972,0.23241546172014518,0.069060406179836,26.69089998397524,4.55,75487500
LII,LII,LII,USA,Industrials,Building Products & Equipment,United States,1.16,15441668851.400757,35539700.0,2023,2023-12-31,590100000.0,4981900000.0,285300000.0,2798300000.0,1527300000.0,16.61,434.4906921386719,2.068349106203996,0.21087803309151984,0.09890770322156302,26.15838002038964,4.36,76592200
LII,LII,LII,USA,Industrials,Building Products & Equipment,United States,1.16,8313483056.103516,35438800.0,2022,2022-12-31,497100000.0,4718400000.0,-203100000.0,2567600000.0,1749900000.0,13.92,234.5870361328125,-2.447562776957164,0.1936049228851846,0.2104893927359694,16.852516963564117,4.1,84243700
LII,LII,LII,USA,Industrials,Building Products & Equipment,United States,1.16,11339282219.320679,36596700.0,2021,2021-12-31,464000000.0,4194100000.0,-269000000.0,2171900000.0,1437600000.0,12.47,309.8443908691406,-1.724907063197026,0.21363782862931074,0.12678051151690312,24.847184512360915,3.53,64707400
LIN,LIN,LIN,USA,Basic Materials,Specialty Chemicals,United Kingdom,0.858,196704468519.6328,476158016.0,2024,2024-12-31,6565000000.0,33005000000.0,38092000000.0,80147000000.0,22609000000.0,13.71,413.1075439453125,0.17234589940144912,0.08191198672439393,0.11493892421535623,30.131841279745622,5.56,475449300
LIN,LIN,LIN,USA,Basic Materials,Specialty Chemicals,United Kingdom,0.858,193601308296.45703,484889984.0,2023,2023-12-31,6199000000.0,32854000000.0,39720000000.0,80811000000.0,20315000000.0,12.7,399.2685241699219,0.156067472306143,0.07670985385652944,0.10493214213662301,31.43846647007259,5.1,443577000
LIN,LIN,LIN,USA,Basic Materials,Specialty Chemicals,United Kingdom,0.858,150773493864.7588,492560992.0,2022,2022-12-31,4147000000.0,33364000000.0,40028000000.0,79658000000.0,18791000000.0,8.3,306.1011657714844,0.10360247826521435,0.05206005674257451,0.12463065966260092,36.879658526684864,4.68,525829400
LIN,LIN,LIN,USA,Basic Materials,Specialty Chemicals,United Kingdom,0.858,168140144681.6875,512555008.0,2021,2021-12-31,3826000000.0,30793000000.0,44035000000.0,81605000000.0,15216000000.0,7.4,328.0431213378906,0.0868854320426933,0.0468843820844311,0.0904959373551509,44.33015153214738,4.24,427314200
LKQ,LKQ,LKQ,USA,Consumer Cyclical,Auto Parts,United States,0.896,9234771979.370117,259960000.0,2024,2024-12-31,690000000.0,14355000000.0,6017000000.0,14955000000.0,5609000000.0,2.63,35.52381896972656,0.11467508725278378,0.04613841524573721,0.6073782885522396,13.507155501797172,1.2,496515400
LKQ,LKQ,LKQ,USA,Consumer Cyclical,Auto Parts,United States,0.896,11891890402.84729,267598000.0,2023,2023-12-31,936000000.0,13866000000.0,6167000000.0,15079000000.0,5638000000.0,3.51,44.43938446044922,0.15177557969839467,0.0620730817693481,0.4741046048196077,12.660793293575276,1.125,363808600
LKQ,LKQ,LKQ,USA,Consumer Cyclical,Auto Parts,United States,0.896,13235269201.615723,267175008.0,2022,2022-12-31,1149000000.0,12794000000.0,5453000000.0,12038000000.0,3935000000.0,4.15,49.53782653808594,0.21070970108197323,0.09544774879548097,0.2973116708135885,11.936825671827936,1.025,410178400
LKQ,LKQ,LKQ,USA,Consumer Cyclical,Auto Parts,United States,0.896,15777164302.390625,291491008.0,2021,2021-12-31,1091000000.0,13089000000.0,5772000000.0,12606000000.0,4224000000.0,3.68,54.125732421875,0.18901593901593902,0.08654608916389021,0.26772871975225365,14.708079462466031,0.25,428943700
LLY,LLY,LLY,USA,Healthcare,Drug Manufacturers - General,United States,0.369,689131763488.4219,899315968.0,2024,2024-12-31,10590000000.0,45042700000.0,14192100000.0,78714900000.0,33644200000.0,11.798943,766.2843627929688,0.7461897816390809,0.13453615516249148,0.048821142461481185,64.94517032525445,5.2,806911700
LLY,LLY,LLY,USA,Healthcare,Drug Manufacturers - General,United States,0.369,554399116784.7031,949307008.0,2023,2023-12-31,5240400000.0,34124100000.0,10771900000.0,64006300000.0,25225300000.0,5.826687,584.0040283203125,0.4864879919048636,0.08187319060779955,0.04550025286168712,100.22917454126376,4.52,766189400
LLY,LLY,LLY,USA,Healthcare,Drug Manufacturers - General,United States,0.369,338665233540.5801,950177984.0,2022,2022-12-31,6244800000.0,28541400000.0,10649800000.0,49489800000.0,16238600000.0,6.572215,356.4229431152344,0.5863772089616707,0.12618357722197301,0.04794882495092084,54.231783822536904,3.92,726819900
LLY,LLY,LLY,USA,Healthcare,Drug Manufacturers - General,United States,0.369,254548815916.9922,956592000.0,2021,2021-12-31,5581700000.0,28318400000.0,8979200000.0,48806000000.0,16884700000.0,5.852967,266.09967041015625,0.6216255345687812,0.11436503708560423,0.06633187406185406,45.46406470601257,3.4,846342200
LMT,LMT,LMT,USA,Industrials,Aerospace & Defense,United States,0.241,111886636281.54688,237035008.0,2024,2024-12-31,5336000000.0,71043000000.0,6333000000.0,55617000000.0,20270000000.0,22.39,472.0257873535156,0.8425706616137691,0.09594188827157164,0.1811655142531358,21.081991395869387,12.75,274480100
LMT,LMT,LMT,USA,Industrials,Aerospace & Defense,United States,0.241,107118298837.07617,248099008.0,2023,2023-12-31,6920000000.0,67571000000.0,6835000000.0,52456000000.0,17459000000.0,27.65,431.7562561035156,1.0124359912216532,0.1319200854049108,0.1629880252911282,15.615054470289897,12.15,308048900
LMT,LMT,LMT,USA,Industrials,Aerospace & Defense,United States,0.241,115336209683.1665,262074000.0,2022,2022-12-31,5732000000.0,65984000000.0,9266000000.0,52880000000.0,15547000000.0,21.74,440.0902404785156,0.6186056550830995,0.1083963691376702,0.134797216266325,20.243341328358586,11.399999999999999,408327600
LMT,LMT,LMT,USA,Industrials,Aerospace & Defense,United States,0.241,88020941368.71875,275785984.0,2021,2021-12-31,6315000000.0,67044000000.0,10959000000.0,50873000000.0,11670000000.0,22.85,319.1639404296875,0.5762387079113058,0.12413264403514634,0.13258208579154476,13.96778732733862,10.600000000000001,376742300
LNT,LNT,LNT,USA,Utilities,Utilities - Regulated Electric,United States,0.654,14694903579.885986,256599008.0,2024,2024-12-31,690000000.0,3981000000.0,7004000000.0,22714000000.0,10406000000.0,2.69,57.267967224121094,0.09851513420902341,0.030377740600510697,0.7081366640774337,21.28920714651342,1.92,402394800
LNT,LNT,LNT,USA,Utilities,Utilities - Regulated Electric,United States,0.654,12363224552.430664,255179008.0,2023,2023-12-31,703000000.0,4027000000.0,6777000000.0,21237000000.0,9509000000.0,2.78,48.449222564697266,0.10373321528700015,0.0331026039459434,0.7691359126960522,17.42777790097024,1.812,389481900
LNT,LNT,LNT,USA,Utilities,Utilities - Regulated Electric,United States,0.654,12542060511.47461,251022000.0,2022,2022-12-31,686000000.0,4205000000.0,6276000000.0,20163000000.0,8718000000.0,2.73,49.9639892578125,0.10930528999362651,0.034022714873778705,0.6951010953920997,18.301827566964285,1.712,367828300
LNT,LNT,LNT,USA,Utilities,Utilities - Regulated Electric,United States,0.654,13535329214.190674,251479008.0,2021,2021-12-31,674000000.0,3669000000.0,5990000000.0,18553000000.0,7883000000.0,2.63,53.822898864746094,0.11252086811352253,0.03632835660001078,0.5824017927643257,20.46498055693768,1.612,310930100
LOW,LOW,LOW,USA,Consumer Cyclical,Home Improvement Retail,United States,0.956,118354058616.24023,575113024.0,2024,2024-01-31,7726000000.0,86377000000.0,-15050000000.0,41795000000.0,40145000000.0,13.23,205.79269409179688,-0.5133554817275747,0.1848546476851298,0.339194113572134,15.555003332713293,4.5,613483700
LOW,LOW,LOW,USA,Consumer Cyclical,Home Improvement Retail,United States,0.956,119280531623.9336,604702976.0,2023,2023-01-31,6437000000.0,97059000000.0,-14254000000.0,43708000000.0,37994000000.0,10.2,197.25474548339844,-0.45159253542865163,0.14727281046947927,0.31852641401521486,19.338700537588082,4.300000000000001,713290800
LOW,LOW,LOW,USA,Consumer Cyclical,Home Improvement Retail,United States,0.956,148432399803.63867,673747008.0,2022,2022-01-31,8442000000.0,96250000000.0,-4816000000.0,44640000000.0,29384000000.0,12.07,220.30880737304688,-1.752906976744186,0.18911290322580646,0.19796217024633514,18.25259381715384,3.7,963095500
LOW,LOW,LOW,USA,Consumer Cyclical,Home Improvement Retail,United States,0.956,109564841943.94434,732723008.0,2021,2021-01-31,,,,,,,149.5310516357422,,,,,2.8,932359500
LRCX,LRCX,LRCX,USA,Technology,Semiconductor Equipment & Materials,United States,1.781,13657335409.484863,130741000.0,2024,2024-06-30,3827772000.0,14905386000.0,8539454000.0,18744728000.0,4983334000.0,2.913,104.46099853515625,0.44824552014683844,0.20420525707281537,0.3648833283056907,35.86028099387445,0.86,2836205200
LRCX,LRCX,LRCX,USA,Technology,Semiconductor Equipment & Materials,United States,1.781,8423138088.684082,134340000.0,2023,2023-06-30,4510931000.0,17428516000.0,8210172000.0,18781643000.0,5011541000.0,3.33,62.70014953613281,0.5494319729233443,0.24017765644890599,0.5949731498208093,18.82887373457442,0.7449999999999999,2965549000
LRCX,LRCX,LRCX,USA,Technology,Semiconductor Equipment & Materials,United States,1.781,5835140539.855957,142364000.0,2022,2022-06-30,4605286000.0,17227039000.0,6278366000.0,17195632000.0,5005830000.0,3.292,40.98747253417969,0.7335166506699354,0.26781719915848395,0.8578765097101794,12.45062956688326,0.645,3946112000
LULU,LULU,LULU,USA,Consumer Cyclical,Apparel Retail,Canada,1.012,56821895477.05078,125208000.0,2024,2024-01-31,1550190000.0,9619278000.0,4232081000.0,7091941000.0,1403282000.0,12.23,453.82000732421875,0.3662949740328694,0.2185847287787645,0.024696149049916107,37.10711425382001,,527327100
LULU,LULU,LULU,USA,Consumer Cyclical,Apparel Retail,Canada,1.012,39131803822.631836,127515000.0,2023,2023-01-31,854800000.0,8110518000.0,3148799000.0,5607038000.0,1070334000.0,6.7,306.8800048828125,0.27146858214830477,0.15245125857895023,0.027352023046302135,45.80298580340485,,436838600
LULU,LULU,LULU,USA,Consumer Cyclical,Apparel Retail,Canada,1.012,43153166702.63672,129294000.0,2022,2022-01-31,975322000.0,6256617000.0,2740046000.0,4942478000.0,881052000.0,7.52,333.760009765625,0.35595095848755826,0.19733461636045724,0.020416856219874276,44.382980022024604,,383996600
LUV,LUV,LUV,USA,Industrials,Airlines,United States,1.167,19818288269.59204,599737024.0,2024,2024-12-31,465000000.0,27483000000.0,10350000000.0,33750000000.0,8058000000.0,0.78,33.04496383666992,0.04492753623188406,0.013777777777777778,0.4065941462948492,42.36533825214092,0.72,2245676900
LUV,LUV,LUV,USA,Industrials,Airlines,United States,1.167,16308778054.417847,596115008.0,2023,2023-12-31,465000000.0,26091000000.0,10515000000.0,36487000000.0,9200000000.0,0.84,27.358442306518555,0.0442225392296719,0.012744265080713678,0.5641133853990878,32.569574174426855,0.8999999999999999,1854595500
LUV,LUV,LUV,USA,Industrials,Airlines,United States,1.167,18087488303.771973,593752000.0,2022,2022-12-31,539000000.0,23814000000.0,10687000000.0,35369000000.0,9431000000.0,0.91,30.463035583496094,0.05043510807523159,0.01523933387995137,0.5214101505753707,33.47586327856713,,1613131300
LUV,LUV,LUV,USA,Industrials,Airlines,United States,1.167,23695622651.367188,591920000.0,2021,2021-12-31,977000000.0,15790000000.0,10414000000.0,36320000000.0,12281000000.0,1.65,40.03179931640625,0.09381601690032648,0.02689977973568282,0.51828137967463,24.26169655539773,,1900921900
LVS,LVS,LVS,USA,Consumer Cyclical,Resorts & Casinos,United States,0.967,36455436784.12573,725025984.0,2024,2024-12-31,1446000000.0,11298000000.0,2884000000.0,20666000000.0,13752000000.0,1.97,50.281558990478516,0.5013869625520111,0.06996999903222685,0.3772276843488051,25.523634005319042,0.8,1411627300
LVS,LVS,LVS,USA,Consumer Cyclical,Resorts & Casinos,United States,0.967,37203785886.22412,753369024.0,2023,2023-12-31,1221000000.0,10372000000.0,4118000000.0,21778000000.0,14029000000.0,1.62,49.383216857910156,0.2965031568722681,0.05606575443107723,0.37708527951706877,30.483467196240834,0.4,1191996400
LVS,LVS,LVS,USA,Consumer Cyclical,Resorts & Casinos,United States,0.967,35993422108.186035,764166016.0,2022,2022-12-31,1832000000.0,4110000000.0,3881000000.0,22039000000.0,15978000000.0,2.4,47.1015739440918,0.4720432878124195,0.08312536866463996,0.443914445033169,19.62565581003825,,1801023500
LVS,LVS,LVS,USA,Consumer Cyclical,Resorts & Casinos,United States,0.967,27457537830.703125,763990016.0,2021,2021-12-31,-961000000.0,4234000000.0,1996000000.0,20059000000.0,14795000000.0,-1.26,35.93965530395508,-0.4814629258517034,-0.04790866942519567,0.5388319991115945,-28.523535955519904,,1960462100
LW,LW,LW,USA,Consumer Defensive,Packaged Foods,United States,0.43,12293182640.310791,144391008.0,2024,2024-05-31,725500000.0,6467600000.0,1787800000.0,7367000000.0,3852700000.0,5.01,85.13814544677734,0.4058060185703099,0.09847970680059726,0.3134013471309329,16.99364180574398,1.44,638905900
LW,LW,LW,USA,Consumer Defensive,Packaged Foods,United States,0.43,15410838129.089355,145704000.0,2023,2023-05-31,1008900000.0,5350600000.0,1411300000.0,6519800000.0,3490700000.0,6.98,105.76811981201172,0.7148728123007156,0.15474401055247095,0.22650941958899606,15.153025761033197,1.12,396837300
LW,LW,LW,USA,Consumer Defensive,Packaged Foods,United States,0.43,9181691762.932861,144447008.0,2022,2022-05-31,200900000.0,4098900000.0,360500000.0,4139800000.0,2750400000.0,1.38,63.564430236816406,0.5572815533980583,0.04852891444031113,0.299552639210081,46.06118133102638,0.98,354469200
LW,LW,LW,USA,Consumer Defensive,Packaged Foods,United States,0.43,11377589456.77185,146282000.0,2021,2021-05-31,,,,,,,77.7784652709961,,,,,0.94,304368600
